project,projectUrl,file,sourceUrl,bytes,alt,error
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/001-0178318e-ac2b-4f20-9274-48535919583b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0178318e-ac2b-4f20-9274-48535919583b_rwc_0x558x1920x1440x1920.jpg?h=2d7aa0c4d31343d0a010f77a6de1327d","1022393","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/002-0193c63d-6d62-49d5-ae6d-886e83e5651c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0193c63d-6d62-49d5-ae6d-886e83e5651c_rwc_41x0x1829x1372x1920.jpg?h=b46cdffee475511400e781dd1daf51b9","1167226","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/003-11c64886-c460-44fe-ba00-194cd819f980.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/11c64886-c460-44fe-ba00-194cd819f980_rw_1920.jpeg?h=c1efa75f129a240a3dc8bd11d9962e91","270956","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/004-151dc302-ca87-48b0-8552-075ce7e14b56.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/151dc302-ca87-48b0-8552-075ce7e14b56_rwc_174x104x1279x959x1366.jpg?h=99f5245b5a54756c2e6a619a03fe6ca0","470683","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/005-1dbbb94a-df98-4feb-bae0-40b1cf7174a9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1dbbb94a-df98-4feb-bae0-40b1cf7174a9_rwc_0x558x1920x1440x1920.jpg?h=1353b0e20bb5cb7e475b2156350d3bc6","1247247","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/006-22259a67-3f4e-4f4b-825c-d8a0cea042a9.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22259a67-3f4e-4f4b-825c-d8a0cea042a9_rwc_0x163x721x540x640.png?h=b3818868f5db36da4fa24cd10017986e","358269","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/007-2813c77e-bf6c-4859-8366-66d9e5db95fe.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2813c77e-bf6c-4859-8366-66d9e5db95fe_rw_1920.jpeg?h=42ca00a8f02cdbf1a132322b864d09d4","2851161","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/008-2d1516ee-faf1-4842-af19-372b876a8394.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2d1516ee-faf1-4842-af19-372b876a8394_rwc_0x181x677x507x640.png?h=305f3c882a462590a8aa2f6ea11057c1","379754","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/009-2fcd85d3-dc5f-4be4-8f00-2b4208d040e5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2fcd85d3-dc5f-4be4-8f00-2b4208d040e5_rwc_90x0x1421x1066x1421.jpeg?h=c323bcea365ca5a7ced2a94574fdc9ad","312709","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/010-36431b1b-8cf4-433d-ae60-1a4f576c5546.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/36431b1b-8cf4-433d-ae60-1a4f576c5546_rw_3840.jpeg?h=f441a5a3174ea4d0faf58dc7d16028e4","3050246","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/011-42de1075-42e0-469c-9b0a-7ebccf54c6b7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/42de1075-42e0-469c-9b0a-7ebccf54c6b7_rwc_34x0x1523x1143x1523.jpg?h=7e1af2ec3ac14604f4bd0b86f216c9dc","624827","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/012-4426640c-0eed-4ae3-a0ce-f4ecaed7f205.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4426640c-0eed-4ae3-a0ce-f4ecaed7f205_rw_1920.jpeg?h=91ea607121959a2f8e208c7101386d79","1031276","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/013-4b223ab4-bde9-4eef-b56d-aa079b5a860b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4b223ab4-bde9-4eef-b56d-aa079b5a860b_rwc_0x314x1282x961x1282.jpeg?h=bbbb8311bd757467d6b7a09427a8aca2","290281","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/014-55a4f1ee-0779-47b4-abf1-57e68ee4f840.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/55a4f1ee-0779-47b4-abf1-57e68ee4f840_rw_3840.jpg?h=2d6a1d80766c82c874d8f52845cfd25b","1348596","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/015-564a9c06-9813-402a-913a-12beb8a3f0cf.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/564a9c06-9813-402a-913a-12beb8a3f0cf_rwc_0x558x1920x1440x1920.jpg?h=464eee1f57171001669dd91c33aab741","974156","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/016-570acff0-3f6f-4755-8808-e4c3ec88190e.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/570acff0-3f6f-4755-8808-e4c3ec88190e_rw_1200.jpeg?h=4a7edb0cc031fdd827b85295f62d78fa","313332","Galala Stone Bar",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/017-60f3f9c4-6c86-41d5-b505-10526b332a80.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/60f3f9c4-6c86-41d5-b505-10526b332a80_rw_1920.jpeg?h=f3ee87295558e578e94ab6efffabd84d","279117","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/018-6e7d36aa-2c90-4d05-bd6f-68a7cd8a5c21.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/6e7d36aa-2c90-4d05-bd6f-68a7cd8a5c21_rw_1200.jpeg?h=3b91e5a4eae3968b8b97f39a4d3b4eda","148774","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/019-72fd9242-af5d-4a1b-bc38-000ccc725ddc.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/72fd9242-af5d-4a1b-bc38-000ccc725ddc_rwc_0x203x1246x934x1246.jpeg?h=f691f69beccccd36e30c2d9027040fa7","244856","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/020-77abf538-2451-4a4e-8143-be64f92e0cf8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/77abf538-2451-4a4e-8143-be64f92e0cf8_rwc_0x246x1043x782x1043.jpg?h=937fab9028f27a83df93d56e050ba77c","254186","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/021-a0ea3d88395cf017.css","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/824193b56bb559547d477b9aab2746b21737374365.css?h=c29cbfd03432c0d74ead7277edfa6cd6","75992","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/022-82e3b6ea-fe45-44cb-b064-bdc70588a44b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/82e3b6ea-fe45-44cb-b064-bdc70588a44b_rwc_0x235x640x480x640.jpg?h=ef3b953b6d311a7dca98944868dba06b","66414","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/023-83c12354-e292-402f-94a8-d4e1704a5517.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/83c12354-e292-402f-94a8-d4e1704a5517_carw_4x3x1920.jpeg?h=ba44c9e56516bf5baa40412d0209d8fe","1353785","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/024-855efb10-fc74-4cb8-af71-f4a653aaa117.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/855efb10-fc74-4cb8-af71-f4a653aaa117_rw_1920.jpeg?h=c0586cb78fc3a8ec879c5d10141b9301","305569","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/025-938f2fd6-8813-41dd-8de3-a92b116bcfea.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/938f2fd6-8813-41dd-8de3-a92b116bcfea_rw_1920.jpg?h=88217e46dc651c0a493d0c77fc139af0","564312","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/026-97380f26-cc53-4495-8c10-5a31f6cec5e9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/97380f26-cc53-4495-8c10-5a31f6cec5e9_rw_1920.jpeg?h=58f2d78057e8dbdaa173bb109bdb9c08","285705","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/027-9ec087d1-4968-44b9-9976-19c7acda7e58.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/9ec087d1-4968-44b9-9976-19c7acda7e58_rw_1920.jpeg?h=6b36f98b3e739ffc3f77659c51c7cb75","243802","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/028-a7f612aa-05df-4383-bc10-e177e397e994.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/a7f612aa-05df-4383-bc10-e177e397e994_rw_1200.jpg?h=e570f372f52833c31ccb2c79677bbe89","85607","G-Board Cladding w/ Shadow Gap",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/029-b09b359a-7eeb-4e86-bf89-256dd135489c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b09b359a-7eeb-4e86-bf89-256dd135489c_rw_3840.jpg?h=0b13762e171205fe08f18bf2ccb7c51c","643651","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/030-b3598f50-f447-4bc0-bd49-436ecbdcc164.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b3598f50-f447-4bc0-bd49-436ecbdcc164_rwc_0x243x724x543x640.png?h=4c7ee8817c9e78956beb8626f4c622c9","572984","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/031-b8488a13-f6c4-406f-af57-281cab1e1ba4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/b8488a13-f6c4-406f-af57-281cab1e1ba4_rwc_0x0x1344x1008x1344.jpg?h=5166f00b081ec53ee19a18c119720714","575821","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/032-ba7adf99-d078-471b-8ca8-684a7972afe8.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ba7adf99-d078-471b-8ca8-684a7972afe8_rwc_0x178x729x546x640.png?h=55a29b604df9d0d348ac55e27b8cd40e","448022","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/033-bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/bb3c0e04-f1fb-46c1-a0e8-f3fde34cceae_rwc_0x517x640x480x640.jpg?h=ebc3ebf68bd88d1ca6b0f2328bc022da","86996","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/034-c4c74940-bfb3-434b-b41c-195f2241cfbb.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/c4c74940-bfb3-434b-b41c-195f2241cfbb_rw_1200.png?h=5eaf8a68786324ebf315fe0a328eb079","710468","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/035-c5c08f13-6f3e-4e67-8591-c7ef112d1fb1.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/c5c08f13-6f3e-4e67-8591-c7ef112d1fb1_rw_1200.jpeg?h=4e3fb392c46c9262c43e21013ad441e3","250547","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/036-d56d11b2-527e-41db-804a-4da1a02edfa4.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d56d11b2-527e-41db-804a-4da1a02edfa4_rwc_0x0x1344x1008x1344.jpg?h=d9d8986ef91b582e0f8755941fc9bebd","641645","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/037-d8a6a90f-7cc0-46e6-b859-31c2af9e87b9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/d8a6a90f-7cc0-46e6-b859-31c2af9e87b9_rwc_38x0x1714x1286x1714.jpg?h=9f36c64f4906c1042290d4bd1481e7a8","845395","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/038-dca65a82-3b9f-4f32-a90d-23094c132117.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/dca65a82-3b9f-4f32-a90d-23094c132117_rw_1920.jpg?h=1493140eb0fdaf6bf63545cd7b2c9531","210396","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/039-e209b2af-8150-4a04-bb4d-2ac73535c5c2.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e209b2af-8150-4a04-bb4d-2ac73535c5c2_rw_1200.jpeg?h=32e603b44737e81ea071b1cc5e4cf4cb","476095","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/040-e53a7a1e-ee93-4cf0-83df-fcc7a3417466.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e53a7a1e-ee93-4cf0-83df-fcc7a3417466_rw_1200.jpeg?h=9fe05adb340922f8fe1f7082d407b06b","403003","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/041-e82ff35f-52f6-43bb-8512-08759b705dcb.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/e82ff35f-52f6-43bb-8512-08759b705dcb_rw_1920.jpeg?h=82d957e0835a2384e06c21d0cbd58d59","245839","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/042-ea84dbb5-e5cb-4bd7-b544-9f769c9712f5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/ea84dbb5-e5cb-4bd7-b544-9f769c9712f5_rw_1920.jpeg?h=94c87485a012ff8ff785f2c1f484a004","1587466","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/043-edf69205-3e84-407d-8a6d-b22b0eef60c7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/edf69205-3e84-407d-8a6d-b22b0eef60c7_rw_1920.jpeg?h=39831bdaa68180c674656433ea92537f","280712","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/044-f66c11e7-5989-4f19-9cda-2899e727b3e8.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f66c11e7-5989-4f19-9cda-2899e727b3e8_rwc_201x0x1199x900x1366.jpeg?h=26622da3d5904737c6a884a5a0e286d2","443204","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/045-f7596d08-03da-40ba-b22f-e0d08d77bdb7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f7596d08-03da-40ba-b22f-e0d08d77bdb7_rw_1920.jpeg?h=2309d032dc7346f1b1107fe09fdd8c9b","1540546","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/046-f790046b-7dc8-4659-82aa-8e47c09b1686.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f790046b-7dc8-4659-82aa-8e47c09b1686_rw_1200.jpeg?h=b7fd1f3709c7a055847c378fa503b39e","94623","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/047-f9e247df-6141-4921-b66a-b03a6aa105d5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/f9e247df-6141-4921-b66a-b03a6aa105d5_rw_1200.jpeg?h=6609d356ca6facefb87aa2398b9bd6d6","88396","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/048-fc557cd4-f9c8-4b43-86ba-f70bc2fd5b23.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/fc557cd4-f9c8-4b43-86ba-f70bc2fd5b23_rw_1200.png?h=57c532c6b7daae7ce4c3eac969af9f17","518811","",""
"A-40 Summer House 2023 Almaza bay","https://hazemmogharred.myportfolio.com/a-40-summer-house","01 A-40 Summer House 2023 Almaza bay/049-3cbd26089dc25a93.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/fc557cd4-f9c8-4b43-86ba-f70bc2fd5b23.png?h=05b54ea3415ca74ac0688569281c9221","553170","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/001-0178318e-ac2b-4f20-9274-48535919583b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0178318e-ac2b-4f20-9274-48535919583b_rwc_0x558x1920x1440x1920.jpg?h=2d7aa0c4d31343d0a010f77a6de1327d","1022393","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/002-0193c63d-6d62-49d5-ae6d-886e83e5651c.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0193c63d-6d62-49d5-ae6d-886e83e5651c_rwc_41x0x1829x1372x1920.jpg?h=b46cdffee475511400e781dd1daf51b9","1167226","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/003-0350eada-c052-45a0-b554-3bf0c916a061.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/0350eada-c052-45a0-b554-3bf0c916a061_rw_1200.jpeg?h=136da64e7bbe46c5b6d888a79fd02410","622335","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/004-06fed2bd-6e2a-4392-96c2-0aae53bf37d0.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/06fed2bd-6e2a-4392-96c2-0aae53bf37d0_rw_1920.jpeg?h=c2d9ddab731ccb778d8a76350d21d2d1","1662766","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/005-08404857-a633-469d-8211-0038e42a7092.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/08404857-a633-469d-8211-0038e42a7092_rw_1920.jpeg?h=88508caf4dbe7dff863b3906fd11d268","1959179","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/006-107a92dd-adf5-4ffe-a710-74980ae91dfa.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/107a92dd-adf5-4ffe-a710-74980ae91dfa_rw_3840.jpg?h=27370bc24f3d1a7f30ee04a1dbc35380","633262","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/007-1313e1b4-f269-4f10-a406-8331499ac8a3.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1313e1b4-f269-4f10-a406-8331499ac8a3_rw_1920.jpeg?h=8cc73096eb0a0c4ea650be95f0770c58","210343","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/008-151dc302-ca87-48b0-8552-075ce7e14b56.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/151dc302-ca87-48b0-8552-075ce7e14b56_rwc_174x104x1279x959x1366.jpg?h=99f5245b5a54756c2e6a619a03fe6ca0","470683","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/009-1b2ac373-88b4-4f50-8eef-3bf84f6e6ea6.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1b2ac373-88b4-4f50-8eef-3bf84f6e6ea6_rw_1920.jpeg?h=481e36f5002b9fe95d77a41c06f66961","1637803","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/010-1dbbb94a-df98-4feb-bae0-40b1cf7174a9.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/1dbbb94a-df98-4feb-bae0-40b1cf7174a9_rwc_0x558x1920x1440x1920.jpg?h=1353b0e20bb5cb7e475b2156350d3bc6","1247247","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/011-22259a67-3f4e-4f4b-825c-d8a0cea042a9.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/22259a67-3f4e-4f4b-825c-d8a0cea042a9_rwc_0x163x721x540x721.png?h=8b5efc6b32424528bbc5e7bf4db78ebf","407096","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/012-23718e9b-bebe-4472-bede-996b03337c5a.png","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/23718e9b-bebe-4472-bede-996b03337c5a_rw_1200.png?h=0d64933cfbc90e5c4f4a1338c7cec8a4","877185","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/013-2fcd85d3-dc5f-4be4-8f00-2b4208d040e5.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/2fcd85d3-dc5f-4be4-8f00-2b4208d040e5_rwc_90x0x1421x1066x1421.jpeg?h=c323bcea365ca5a7ced2a94574fdc9ad","312709","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/014-3fb7cfa0-f69a-4d1e-8f4e-036a2d4e5db7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/3fb7cfa0-f69a-4d1e-8f4e-036a2d4e5db7_rw_1920.jpeg?h=8692868191f3f6107ec4bace2e7f908b","615486","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/015-42de1075-42e0-469c-9b0a-7ebccf54c6b7.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/42de1075-42e0-469c-9b0a-7ebccf54c6b7_rwc_34x0x1523x1143x1523.jpg?h=7e1af2ec3ac14604f4bd0b86f216c9dc","624827","",""
"B-34 Summer House 2024 Almaza bay","https://hazemmogharred.myportfolio.com/b-34-summer-house","02 B-34 Summer House 2024 Almaza bay/016-4b223ab4-bde9-4eef-b56d-aa079b5a860b.jpg","https://cdn.myportfolio.com/f3ebab24-edaf-476a-821a-7cd833814e55/4b223ab4-bde9-4eef-b56d-aa079b5a860b_rwc_0x314x1282x961x1282.jpeg?h=bbbb8311bd757467d6b7a09427a8aca2","290281","",""
